ticket_id,ticket_channel,ticket_priority,product,customer_segment,first_response_time_hours,resolution_time_hours,csat_score,custom_sla_status,resolution_bucket
119644,Phone,Low,API Service,Individual,28.29,15.95,1,Met SLA (<48h),24 Hour Resolution
185358,Social Media,Low,API Service,Corporate,36.08,174.64,1,Breached SLA (>48h),Over 48 Hours
125925,Chat,Medium,API Service,Individual,44.33,229.95,1,Breached SLA (>48h),Over 48 Hours
181373,Chat,Low,API Service,Small Business,32.99,191.77,1,Breached SLA (>48h),Over 48 Hours
65865,Email,Urgent,API Service,Small Business,60.9,220.74,1,Breached SLA (>48h),Over 48 Hours
1539,Web Form,High,API Service,Individual,53.25,86.67,1,Breached SLA (>48h),Over 48 Hours
95142,Social Media,High,API Service,Individual,39.98,41.77,1,Met SLA (<48h),48 Hour Resolution
68358,Chat,Medium,API Service,Small Business,58.73,189.36,1,Breached SLA (>48h),Over 48 Hours
44966,Phone,Urgent,API Service,Individual,61.8,71.23,1,Breached SLA (>48h),Over 48 Hours
19379,Phone,Low,API Service,Corporate,70.39,93.78,1,Breached SLA (>48h),Over 48 Hours
93682,Email,Low,API Service,Corporate,40.86,15.42,1,Met SLA (<48h),24 Hour Resolution
127216,Email,Low,API Service,Individual,48.82,86.75,1,Breached SLA (>48h),Over 48 Hours
11990,Email,Low,API Service,Small Business,26.78,9.44,1,Met SLA (<48h),Same Day Resolution
151458,Phone,Urgent,API Service,Individual,9.89,115.9,1,Breached SLA (>48h),Over 48 Hours
80195,Social Media,Low,API Service,Corporate,25.22,136.1,1,Breached SLA (>48h),Over 48 Hours
196796,Web Form,Low,API Service,Individual,64.92,168.86,1,Breached SLA (>48h),Over 48 Hours
47624,Email,Urgent,API Service,Small Business,41.1,16.81,1,Met SLA (<48h),24 Hour Resolution
198859,Social Media,Urgent,API Service,Corporate,10.76,26.78,1,Met SLA (<48h),48 Hour Resolution
29749,Social Media,Urgent,API Service,Corporate,66.77,115.63,1,Breached SLA (>48h),Over 48 Hours
195547,Web Form,High,API Service,Individual,67.99,83.25,1,Breached SLA (>48h),Over 48 Hours
130682,Social Media,High,API Service,Small Business,65.95,113.37,1,Breached SLA (>48h),Over 48 Hours
183147,Chat,Low,API Service,Small Business,5.23,188.98,1,Breached SLA (>48h),Over 48 Hours
184925,Email,Urgent,API Service,Small Business,67.3,12.63,1,Met SLA (<48h),24 Hour Resolution
128471,Email,Medium,API Service,Small Business,28.42,230.92,1,Breached SLA (>48h),Over 48 Hours
7379,Chat,Low,API Service,Corporate,35.14,67.68,1,Breached SLA (>48h),Over 48 Hours
168685,Email,High,API Service,Corporate,59.42,227.54,1,Breached SLA (>48h),Over 48 Hours
160703,Phone,Medium,API Service,Individual,0.69,22.32,1,Met SLA (<48h),24 Hour Resolution
111969,Phone,Medium,API Service,Individual,36.46,131.86,1,Breached SLA (>48h),Over 48 Hours
189546,Email,Medium,API Service,Small Business,7.19,207.56,1,Breached SLA (>48h),Over 48 Hours
194172,Web Form,Low,API Service,Small Business,44.25,92.74,1,Breached SLA (>48h),Over 48 Hours
15115,Chat,Low,API Service,Individual,71.39,95.2,1,Breached SLA (>48h),Over 48 Hours
145949,Email,Medium,API Service,Small Business,12.36,203.7,1,Breached SLA (>48h),Over 48 Hours
44050,Chat,Medium,API Service,Corporate,2.97,207.47,1,Breached SLA (>48h),Over 48 Hours
187363,Chat,Medium,API Service,Small Business,56.27,130.66,1,Breached SLA (>48h),Over 48 Hours
50026,Email,Urgent,API Service,Small Business,53.0,209.11,1,Breached SLA (>48h),Over 48 Hours
111870,Social Media,Urgent,API Service,Corporate,35.87,233.57,1,Breached SLA (>48h),Over 48 Hours
177714,Chat,High,API Service,Individual,6.06,101.53,1,Breached SLA (>48h),Over 48 Hours
81435,Phone,Medium,API Service,Corporate,13.45,83.04,1,Breached SLA (>48h),Over 48 Hours
33066,Email,High,API Service,Corporate,55.27,35.34,1,Met SLA (<48h),48 Hour Resolution
107408,Chat,Urgent,API Service,Individual,50.31,66.4,1,Breached SLA (>48h),Over 48 Hours
91403,Phone,High,API Service,Individual,41.36,112.63,1,Breached SLA (>48h),Over 48 Hours
14779,Phone,High,API Service,Corporate,46.02,205.85,1,Breached SLA (>48h),Over 48 Hours
5556,Phone,Low,API Service,Corporate,19.83,122.83,1,Breached SLA (>48h),Over 48 Hours
89413,Social Media,Low,API Service,Small Business,20.89,67.51,1,Breached SLA (>48h),Over 48 Hours
13600,Chat,Low,API Service,Small Business,12.79,115.39,1,Breached SLA (>48h),Over 48 Hours
48774,Chat,Low,API Service,Small Business,40.62,65.83,1,Breached SLA (>48h),Over 48 Hours
47639,Chat,Urgent,API Service,Corporate,2.93,52.64,1,Breached SLA (>48h),Over 48 Hours
90190,Chat,Medium,API Service,Small Business,59.14,149.8,1,Breached SLA (>48h),Over 48 Hours
14822,Email,Urgent,API Service,Individual,11.45,202.32,1,Breached SLA (>48h),Over 48 Hours
44018,Email,Urgent,API Service,Corporate,45.92,211.37,1,Breached SLA (>48h),Over 48 Hours
99421,Social Media,Urgent,API Service,Individual,40.97,117.56,1,Breached SLA (>48h),Over 48 Hours
190021,Web Form,Urgent,API Service,Individual,26.47,132.65,1,Breached SLA (>48h),Over 48 Hours
111835,Chat,Low,API Service,Small Business,17.67,104.07,1,Breached SLA (>48h),Over 48 Hours
165760,Web Form,Medium,API Service,Corporate,67.71,213.05,1,Breached SLA (>48h),Over 48 Hours
145201,Web Form,High,API Service,Small Business,14.89,58.15,1,Breached SLA (>48h),Over 48 Hours
1678,Web Form,Low,API Service,Individual,44.45,142.87,1,Breached SLA (>48h),Over 48 Hours
102190,Chat,High,API Service,Individual,34.02,28.26,1,Met SLA (<48h),48 Hour Resolution
61229,Phone,Medium,API Service,Corporate,33.82,223.6,1,Breached SLA (>48h),Over 48 Hours
47879,Web Form,Medium,API Service,Small Business,42.51,103.85,1,Breached SLA (>48h),Over 48 Hours
68884,Phone,Low,API Service,Individual,56.37,18.17,1,Met SLA (<48h),24 Hour Resolution
118103,Email,Urgent,API Service,Corporate,57.04,237.82,1,Breached SLA (>48h),Over 48 Hours
24935,Email,Urgent,API Service,Individual,68.86,158.85,1,Breached SLA (>48h),Over 48 Hours
27124,Phone,Low,API Service,Corporate,29.57,30.7,1,Met SLA (<48h),48 Hour Resolution
49272,Social Media,Low,API Service,Corporate,20.17,49.72,1,Breached SLA (>48h),Over 48 Hours
92610,Chat,High,API Service,Corporate,46.94,59.14,1,Breached SLA (>48h),Over 48 Hours
44697,Email,Urgent,API Service,Corporate,69.31,79.13,1,Breached SLA (>48h),Over 48 Hours
175973,Web Form,Medium,API Service,Corporate,15.69,236.69,1,Breached SLA (>48h),Over 48 Hours
52416,Email,Low,API Service,Individual,58.73,103.77,1,Breached SLA (>48h),Over 48 Hours
24175,Phone,Urgent,API Service,Individual,59.8,157.98,1,Breached SLA (>48h),Over 48 Hours
89636,Email,Urgent,API Service,Individual,2.95,66.32,1,Breached SLA (>48h),Over 48 Hours
141687,Phone,Low,API Service,Individual,36.33,6.36,1,Met SLA (<48h),Same Day Resolution
77421,Phone,Medium,API Service,Corporate,37.65,5.68,1,Met SLA (<48h),Same Day Resolution
138260,Chat,Low,API Service,Corporate,12.83,13.01,1,Met SLA (<48h),24 Hour Resolution
78292,Chat,Urgent,API Service,Corporate,65.94,84.98,1,Breached SLA (>48h),Over 48 Hours
198781,Email,High,API Service,Small Business,10.65,138.68,1,Breached SLA (>48h),Over 48 Hours
186365,Chat,Medium,API Service,Small Business,32.62,239.78,1,Breached SLA (>48h),Over 48 Hours
18713,Phone,Urgent,API Service,Individual,12.92,34.22,1,Met SLA (<48h),48 Hour Resolution
158201,Chat,High,API Service,Corporate,1.59,181.27,1,Breached SLA (>48h),Over 48 Hours
162947,Phone,Medium,API Service,Corporate,38.56,160.64,1,Breached SLA (>48h),Over 48 Hours
76827,Web Form,Low,API Service,Small Business,33.79,141.55,1,Breached SLA (>48h),Over 48 Hours
72856,Social Media,Low,API Service,Small Business,50.96,153.27,1,Breached SLA (>48h),Over 48 Hours
91282,Web Form,Medium,API Service,Small Business,12.22,236.34,1,Breached SLA (>48h),Over 48 Hours
167950,Web Form,Low,API Service,Corporate,35.51,152.8,1,Breached SLA (>48h),Over 48 Hours
172151,Social Media,High,API Service,Individual,18.18,99.79,1,Breached SLA (>48h),Over 48 Hours
18264,Chat,Low,API Service,Individual,17.14,18.7,1,Met SLA (<48h),24 Hour Resolution
87015,Phone,Urgent,API Service,Corporate,18.4,65.48,1,Breached SLA (>48h),Over 48 Hours
16899,Email,Urgent,API Service,Individual,39.65,108.91,1,Breached SLA (>48h),Over 48 Hours
127378,Social Media,Medium,API Service,Individual,10.43,66.08,1,Breached SLA (>48h),Over 48 Hours
183445,Web Form,Low,API Service,Individual,10.48,123.38,1,Breached SLA (>48h),Over 48 Hours
18876,Phone,Urgent,API Service,Small Business,70.05,126.03,1,Breached SLA (>48h),Over 48 Hours
192172,Phone,High,API Service,Individual,50.85,45.51,1,Met SLA (<48h),48 Hour Resolution
195874,Web Form,High,API Service,Corporate,40.01,203.25,1,Breached SLA (>48h),Over 48 Hours
163607,Phone,Low,API Service,Small Business,51.19,150.19,1,Breached SLA (>48h),Over 48 Hours
89283,Chat,Low,API Service,Small Business,20.99,139.99,1,Breached SLA (>48h),Over 48 Hours
146980,Email,Urgent,API Service,Corporate,6.1,52.06,1,Breached SLA (>48h),Over 48 Hours
54752,Email,High,API Service,Small Business,66.62,48.52,1,Breached SLA (>48h),Over 48 Hours
157084,Web Form,Low,API Service,Corporate,53.07,78.21,1,Breached SLA (>48h),Over 48 Hours
92956,Chat,Urgent,API Service,Corporate,35.34,12.41,1,Met SLA (<48h),24 Hour Resolution
111351,Email,Low,API Service,Corporate,5.47,207.04,1,Breached SLA (>48h),Over 48 Hours
125449,Chat,Low,API Service,Small Business,49.98,20.87,1,Met SLA (<48h),24 Hour Resolution
11043,Chat,Urgent,API Service,Individual,47.42,126.62,1,Breached SLA (>48h),Over 48 Hours
179448,Email,Urgent,API Service,Individual,28.91,105.33,1,Breached SLA (>48h),Over 48 Hours
192222,Web Form,Medium,API Service,Individual,7.02,172.08,1,Breached SLA (>48h),Over 48 Hours
194306,Phone,High,API Service,Small Business,38.5,107.6,1,Breached SLA (>48h),Over 48 Hours
77624,Phone,Low,API Service,Small Business,20.04,168.21,1,Breached SLA (>48h),Over 48 Hours
162372,Phone,Low,API Service,Small Business,31.22,54.06,1,Breached SLA (>48h),Over 48 Hours
2392,Social Media,High,API Service,Corporate,48.49,195.24,1,Breached SLA (>48h),Over 48 Hours
168568,Web Form,Low,API Service,Small Business,16.19,1.83,1,Met SLA (<48h),Same Day Resolution
195030,Email,Low,API Service,Corporate,28.08,226.77,1,Breached SLA (>48h),Over 48 Hours
63151,Chat,High,API Service,Small Business,2.91,176.74,1,Breached SLA (>48h),Over 48 Hours
138608,Phone,High,API Service,Small Business,18.46,220.83,1,Breached SLA (>48h),Over 48 Hours
181460,Social Media,High,API Service,Individual,10.9,5.17,1,Met SLA (<48h),Same Day Resolution
86881,Phone,Low,API Service,Individual,1.54,113.43,1,Breached SLA (>48h),Over 48 Hours
67876,Web Form,Medium,API Service,Individual,7.94,22.51,1,Met SLA (<48h),24 Hour Resolution
164062,Social Media,Urgent,API Service,Individual,30.76,154.17,1,Breached SLA (>48h),Over 48 Hours
4812,Email,High,API Service,Corporate,29.91,78.84,1,Breached SLA (>48h),Over 48 Hours
170860,Email,Medium,API Service,Corporate,56.72,55.09,1,Breached SLA (>48h),Over 48 Hours
92007,Chat,Medium,API Service,Corporate,6.87,86.37,1,Breached SLA (>48h),Over 48 Hours
107424,Web Form,Medium,API Service,Small Business,60.28,235.27,1,Breached SLA (>48h),Over 48 Hours
19518,Email,High,API Service,Individual,19.34,212.44,1,Breached SLA (>48h),Over 48 Hours
15930,Phone,High,API Service,Corporate,60.83,67.4,1,Breached SLA (>48h),Over 48 Hours
30646,Email,High,API Service,Small Business,24.96,189.57,1,Breached SLA (>48h),Over 48 Hours
32924,Phone,Urgent,API Service,Individual,25.7,202.91,1,Breached SLA (>48h),Over 48 Hours
12063,Web Form,Medium,API Service,Small Business,6.4,152.35,1,Breached SLA (>48h),Over 48 Hours
57414,Phone,Low,API Service,Small Business,3.73,32.13,1,Met SLA (<48h),48 Hour Resolution
121123,Phone,Low,API Service,Small Business,30.81,54.47,1,Breached SLA (>48h),Over 48 Hours
1089,Email,Low,API Service,Corporate,61.24,176.11,1,Breached SLA (>48h),Over 48 Hours
144588,Social Media,High,API Service,Corporate,19.3,228.33,1,Breached SLA (>48h),Over 48 Hours
52348,Email,Urgent,API Service,Small Business,4.05,24.35,1,Met SLA (<48h),48 Hour Resolution
33528,Chat,Low,API Service,Individual,27.93,184.97,1,Breached SLA (>48h),Over 48 Hours
187285,Social Media,Medium,API Service,Corporate,14.39,97.25,1,Breached SLA (>48h),Over 48 Hours
24580,Web Form,Low,API Service,Individual,53.55,148.34,1,Breached SLA (>48h),Over 48 Hours
77321,Social Media,Medium,API Service,Small Business,42.62,161.55,1,Breached SLA (>48h),Over 48 Hours
55429,Social Media,High,API Service,Small Business,36.66,90.79,1,Breached SLA (>48h),Over 48 Hours
58377,Web Form,Urgent,API Service,Small Business,50.43,75.16,1,Breached SLA (>48h),Over 48 Hours
66483,Email,High,API Service,Corporate,46.65,224.48,1,Breached SLA (>48h),Over 48 Hours
23785,Phone,High,API Service,Small Business,11.08,166.01,1,Breached SLA (>48h),Over 48 Hours
193869,Phone,Urgent,API Service,Individual,17.1,82.72,1,Breached SLA (>48h),Over 48 Hours
51020,Email,Medium,API Service,Corporate,36.92,61.31,1,Breached SLA (>48h),Over 48 Hours
71439,Web Form,Medium,API Service,Small Business,7.35,55.13,1,Breached SLA (>48h),Over 48 Hours
36556,Phone,High,API Service,Individual,25.86,12.97,1,Met SLA (<48h),24 Hour Resolution
7462,Chat,Urgent,API Service,Corporate,63.54,150.52,1,Breached SLA (>48h),Over 48 Hours
93587,Phone,Medium,API Service,Corporate,42.37,195.72,1,Breached SLA (>48h),Over 48 Hours
1054,Phone,Low,API Service,Small Business,49.63,35.51,1,Met SLA (<48h),48 Hour Resolution
54091,Email,Low,API Service,Small Business,55.82,23.06,1,Met SLA (<48h),24 Hour Resolution
172753,Social Media,Low,API Service,Individual,55.84,197.13,1,Breached SLA (>48h),Over 48 Hours
79867,Chat,High,API Service,Corporate,15.19,81.9,1,Breached SLA (>48h),Over 48 Hours
81593,Web Form,Low,API Service,Individual,15.28,220.36,1,Breached SLA (>48h),Over 48 Hours
188261,Chat,Low,API Service,Corporate,65.46,31.03,1,Met SLA (<48h),48 Hour Resolution
119685,Web Form,High,API Service,Individual,64.69,229.55,1,Breached SLA (>48h),Over 48 Hours
121775,Email,Medium,API Service,Small Business,35.99,238.98,1,Breached SLA (>48h),Over 48 Hours
22503,Social Media,Medium,API Service,Small Business,57.1,225.93,1,Breached SLA (>48h),Over 48 Hours
54560,Web Form,Medium,API Service,Individual,16.97,26.31,1,Met SLA (<48h),48 Hour Resolution
159317,Phone,Urgent,API Service,Corporate,26.24,54.25,1,Breached SLA (>48h),Over 48 Hours
41997,Chat,High,API Service,Small Business,46.62,46.53,1,Met SLA (<48h),48 Hour Resolution
76742,Social Media,Urgent,API Service,Individual,27.76,234.62,1,Breached SLA (>48h),Over 48 Hours
98803,Social Media,Low,API Service,Corporate,69.35,134.97,1,Breached SLA (>48h),Over 48 Hours
174295,Web Form,Low,API Service,Individual,12.9,209.94,1,Breached SLA (>48h),Over 48 Hours
197071,Phone,Urgent,API Service,Small Business,64.31,97.94,1,Breached SLA (>48h),Over 48 Hours
45547,Chat,Medium,API Service,Small Business,7.54,63.81,1,Breached SLA (>48h),Over 48 Hours
133249,Phone,High,API Service,Individual,18.17,116.97,1,Breached SLA (>48h),Over 48 Hours
179131,Chat,High,API Service,Corporate,8.07,24.02,1,Met SLA (<48h),48 Hour Resolution
151743,Chat,Urgent,API Service,Individual,20.27,102.08,1,Breached SLA (>48h),Over 48 Hours
183075,Chat,Urgent,API Service,Corporate,38.83,23.62,1,Met SLA (<48h),24 Hour Resolution
105748,Social Media,Medium,API Service,Individual,20.54,116.31,1,Breached SLA (>48h),Over 48 Hours
161485,Email,Low,API Service,Small Business,65.77,73.53,1,Breached SLA (>48h),Over 48 Hours
95627,Chat,High,API Service,Corporate,5.68,143.31,1,Breached SLA (>48h),Over 48 Hours
16061,Web Form,Urgent,API Service,Individual,14.92,158.08,1,Breached SLA (>48h),Over 48 Hours
192125,Social Media,Urgent,API Service,Individual,40.19,83.6,1,Breached SLA (>48h),Over 48 Hours
51935,Web Form,High,API Service,Corporate,42.91,68.64,1,Breached SLA (>48h),Over 48 Hours
131852,Chat,Low,API Service,Small Business,31.25,203.52,1,Breached SLA (>48h),Over 48 Hours
57474,Email,Low,API Service,Small Business,58.0,212.16,1,Breached SLA (>48h),Over 48 Hours
25771,Social Media,Urgent,API Service,Individual,10.0,235.45,1,Breached SLA (>48h),Over 48 Hours
19638,Phone,Medium,API Service,Small Business,40.06,109.94,1,Breached SLA (>48h),Over 48 Hours
150360,Web Form,High,API Service,Corporate,39.16,161.81,1,Breached SLA (>48h),Over 48 Hours
26693,Web Form,Low,API Service,Small Business,17.93,13.41,1,Met SLA (<48h),24 Hour Resolution
141991,Phone,Urgent,API Service,Individual,59.34,99.8,1,Breached SLA (>48h),Over 48 Hours
20474,Chat,High,API Service,Individual,4.46,57.52,1,Breached SLA (>48h),Over 48 Hours
33900,Social Media,High,API Service,Small Business,13.21,76.49,1,Breached SLA (>48h),Over 48 Hours
39261,Phone,Low,API Service,Corporate,46.76,65.76,1,Breached SLA (>48h),Over 48 Hours
180266,Phone,High,API Service,Corporate,62.47,23.05,1,Met SLA (<48h),24 Hour Resolution
55977,Chat,Urgent,API Service,Individual,55.77,52.39,1,Breached SLA (>48h),Over 48 Hours
4992,Social Media,High,API Service,Individual,64.51,102.63,1,Breached SLA (>48h),Over 48 Hours
18563,Chat,Medium,API Service,Individual,8.46,87.57,1,Breached SLA (>48h),Over 48 Hours
20293,Social Media,High,API Service,Small Business,1.75,134.83,1,Breached SLA (>48h),Over 48 Hours
66524,Email,Low,API Service,Individual,30.24,218.11,1,Breached SLA (>48h),Over 48 Hours
15133,Email,Medium,API Service,Corporate,20.32,186.87,1,Breached SLA (>48h),Over 48 Hours
184193,Social Media,High,API Service,Corporate,68.91,135.69,1,Breached SLA (>48h),Over 48 Hours
61264,Social Media,Low,API Service,Individual,39.08,77.2,1,Breached SLA (>48h),Over 48 Hours
78251,Phone,High,API Service,Individual,66.1,170.28,1,Breached SLA (>48h),Over 48 Hours
95928,Chat,Low,API Service,Individual,51.88,1.53,1,Met SLA (<48h),Same Day Resolution
182963,Phone,Low,API Service,Small Business,59.02,144.33,1,Breached SLA (>48h),Over 48 Hours
67027,Phone,Urgent,API Service,Corporate,45.9,40.29,1,Met SLA (<48h),48 Hour Resolution
88717,Chat,Low,API Service,Individual,63.46,24.56,1,Met SLA (<48h),48 Hour Resolution
16049,Chat,High,API Service,Individual,67.89,59.86,1,Breached SLA (>48h),Over 48 Hours
178522,Social Media,Urgent,API Service,Individual,25.87,226.55,1,Breached SLA (>48h),Over 48 Hours
80737,Web Form,Urgent,API Service,Individual,55.54,220.11,1,Breached SLA (>48h),Over 48 Hours
193094,Social Media,High,API Service,Small Business,46.81,94.28,1,Breached SLA (>48h),Over 48 Hours
45603,Web Form,High,API Service,Corporate,29.37,179.96,1,Breached SLA (>48h),Over 48 Hours
170301,Email,Medium,API Service,Small Business,68.81,27.96,1,Met SLA (<48h),48 Hour Resolution
83573,Phone,Low,API Service,Corporate,67.3,238.81,1,Breached SLA (>48h),Over 48 Hours
103391,Phone,Medium,API Service,Corporate,6.98,139.07,1,Breached SLA (>48h),Over 48 Hours
79417,Email,Medium,API Service,Individual,65.72,53.39,1,Breached SLA (>48h),Over 48 Hours
184910,Chat,Low,API Service,Individual,6.54,177.57,1,Breached SLA (>48h),Over 48 Hours
133607,Chat,Low,API Service,Small Business,54.92,85.63,1,Breached SLA (>48h),Over 48 Hours
140606,Email,Urgent,API Service,Corporate,36.27,64.33,1,Breached SLA (>48h),Over 48 Hours
96170,Email,High,API Service,Individual,29.36,185.05,1,Breached SLA (>48h),Over 48 Hours
25546,Chat,Medium,API Service,Individual,53.18,16.99,1,Met SLA (<48h),24 Hour Resolution
